exp_id,ID,Treatment,datetime,movement,PC
exp01,073,ctrl1,2021-03-11T16:35:00Z,316.01568156678667,E
exp01,073,ctrl1,2021-03-11T16:40:00Z,720.6326122596147,E
exp01,073,ctrl1,2021-03-11T16:45:00Z,306.4888793833455,E
exp01,073,ctrl1,2021-03-11T16:50:00Z,301.78472345940156,E
exp01,073,ctrl1,2021-03-11T16:55:00Z,504.9063191222962,E
exp01,073,ctrl1,2021-03-11T17:00:00Z,426.95496271591935,E
exp01,073,ctrl1,2021-03-11T17:05:00Z,507.6422580601488,E
exp01,073,ctrl1,2021-03-11T17:10:00Z,2349.57814113069,E
exp01,073,ctrl1,2021-03-11T17:15:00Z,2555.6343863537477,E
exp01,073,ctrl1,2021-03-11T17:20:00Z,1544.740747649911,E
exp01,073,ctrl1,2021-03-11T17:25:00Z,1937.0930265969464,E
exp01,073,ctrl1,2021-03-11T17:30:00Z,730.3526868942749,E
exp01,073,ctrl1,2021-03-11T17:35:00Z,325.36345211506585,E
exp01,073,ctrl1,2021-03-11T17:40:00Z,269.3928136033861,E
exp01,073,ctrl1,2021-03-11T17:45:00Z,381.114113108761,E
exp01,073,ctrl1,2021-03-11T17:50:00Z,383.6131532884424,E
exp01,073,ctrl1,2021-03-11T17:55:00Z,291.3748227156063,E
exp01,073,ctrl1,2021-03-11T18:00:00Z,631.6895693188009,E
exp01,073,ctrl1,2021-03-11T18:05:00Z,306.6896800271009,E
exp01,073,ctrl1,2021-03-11T18:10:00Z,443.7497577151059,E
exp01,073,ctrl1,2021-03-11T18:15:00Z,276.24282812469033,E
exp01,073,ctrl1,2021-03-11T18:20:00Z,264.0247459817659,E
exp01,073,ctrl1,2021-03-11T18:25:00Z,268.04158659342914,E
exp01,073,ctrl1,2021-03-11T18:30:00Z,904.2766169137508,E
exp01,073,ctrl1,2021-03-11T18:35:00Z,317.6467335389072,E
exp01,073,ctrl1,2021-03-11T18:40:00Z,335.1615014253262,E
exp01,073,ctrl1,2021-03-11T18:45:00Z,309.2423906126355,E
exp01,073,ctrl1,2021-03-11T18:50:00Z,300.15040414041255,E
exp01,073,ctrl1,2021-03-11T18:55:00Z,407.171874514302,E
exp01,073,ctrl1,2021-03-11T19:00:00Z,1731.5323352194846,E
exp01,073,ctrl1,2021-03-12T07:00:00Z,1001.3161669292738,E
exp01,073,ctrl1,2021-03-12T07:05:00Z,3503.6977484564804,E
exp01,073,ctrl1,2021-03-12T07:10:00Z,1524.4987430965984,E
exp01,073,ctrl1,2021-03-12T07:15:00Z,482.1642962483564,E
exp01,073,ctrl1,2021-03-12T07:20:00Z,222.36962803455123,E
exp01,073,ctrl1,2021-03-12T07:25:00Z,448.67969696377486,E
exp01,073,ctrl1,2021-03-12T07:30:00Z,608.0545326732466,E
exp01,073,ctrl1,2021-03-12T07:35:00Z,264.3868485758899,E
exp01,073,ctrl1,2021-03-12T07:40:00Z,324.7242760500122,E
exp01,073,ctrl1,2021-03-12T07:45:00Z,276.9893232432855,E
exp01,073,ctrl1,2021-03-12T07:50:00Z,242.20098527881004,E
exp01,073,ctrl1,2021-03-12T07:55:00Z,398.67258642479305,E
exp01,073,ctrl1,2021-03-12T08:00:00Z,431.2586826063427,E
exp01,073,ctrl1,2021-03-12T08:05:00Z,366.2753024588663,E
exp01,073,ctrl1,2021-03-12T08:10:00Z,318.55539565771596,E
exp01,073,ctrl1,2021-03-12T08:15:00Z,293.52997508825257,E
exp01,073,ctrl1,2021-03-12T08:20:00Z,379.9564263428774,E
exp01,073,ctrl1,2021-03-12T08:25:00Z,1192.52943401997,E
exp01,073,ctrl1,2021-03-12T08:30:00Z,252.79206009365163,E
exp01,073,ctrl1,2021-03-12T08:35:00Z,231.60415074137015,E
exp01,073,ctrl1,2021-03-12T08:40:00Z,311.1848838174321,E
exp01,073,ctrl1,2021-03-12T08:45:00Z,241.1115282757029,E
exp01,073,ctrl1,2021-03-12T08:50:00Z,285.6032113171965,E
exp01,073,ctrl1,2021-03-12T08:55:00Z,627.7582697733698,E
exp01,073,ctrl1,2021-03-12T09:00:00Z,1603.6584263465083,E
exp01,073,ctrl1,2021-03-12T09:05:00Z,972.0999660166268,E
exp01,073,ctrl1,2021-03-12T09:10:00Z,330.9758172862681,E
exp01,073,ctrl1,2021-03-12T09:15:00Z,270.11430753149364,E
exp01,073,ctrl1,2021-03-12T09:20:00Z,262.89922343445267,E
exp01,073,ctrl1,2021-03-12T09:25:00Z,1453.322158199518,E
exp01,073,ctrl1,2021-03-12T09:30:00Z,1814.5970129415775,E
exp01,073,ctrl1,2021-03-12T09:35:00Z,1316.5647158361878,E
exp01,073,ctrl1,2021-03-12T09:40:00Z,415.45829260285694,E
exp01,073,ctrl1,2021-03-12T09:45:00Z,257.1539948497802,E
exp01,073,ctrl1,2021-03-12T09:50:00Z,822.0061407985091,E
exp01,073,ctrl1,2021-03-12T09:55:00Z,3046.2550000764263,E
exp01,073,ctrl1,2021-03-12T10:00:00Z,3405.292697019102,E
exp01,073,ctrl1,2021-03-12T10:05:00Z,1523.3649579735202,E
exp01,073,ctrl1,2021-03-12T10:10:00Z,1869.204650215672,E
exp01,073,ctrl1,2021-03-12T10:15:00Z,757.0644775410848,E
exp01,073,ctrl1,2021-03-12T10:20:00Z,253.79976317240724,E
exp01,073,ctrl1,2021-03-12T10:25:00Z,207.38262443586356,E
exp01,073,ctrl1,2021-03-12T10:30:00Z,255.1041189935808,E
exp01,073,ctrl1,2021-03-12T10:35:00Z,194.08608493890105,E
exp01,073,ctrl1,2021-03-12T10:40:00Z,562.5217247490323,E
exp01,073,ctrl1,2021-03-12T10:45:00Z,861.8233665225245,E
exp01,073,ctrl1,2021-03-12T10:50:00Z,281.41110916901715,E
exp01,073,ctrl1,2021-03-12T10:55:00Z,282.8910500506857,E
exp01,073,ctrl1,2021-03-12T11:00:00Z,300.4306028578704,E
exp01,073,ctrl1,2021-03-12T11:05:00Z,3349.5669642771204,E
exp01,073,ctrl1,2021-03-12T11:10:00Z,3098.6941490203453,E
exp01,073,ctrl1,2021-03-12T11:15:00Z,3145.370297880816,E
exp01,073,ctrl1,2021-03-12T11:20:00Z,3010.28242720293,E
exp01,073,ctrl1,2021-03-12T11:25:00Z,1938.843582482042,E
exp01,073,ctrl1,2021-03-12T11:30:00Z,1009.0802390109002,E
exp01,073,ctrl1,2021-03-12T11:35:00Z,300.8836785381296,E
exp01,073,ctrl1,2021-03-12T11:40:00Z,355.5929685000187,E
exp01,073,ctrl1,2021-03-12T11:45:00Z,494.5924905937077,E
exp01,073,ctrl1,2021-03-12T11:50:00Z,464.62506748811694,E
exp01,073,ctrl1,2021-03-12T11:55:00Z,290.7087355492362,E
exp01,073,ctrl1,2021-03-12T12:00:00Z,650.8945026277286,E
exp01,073,ctrl1,2021-03-12T12:05:00Z,1815.725085959113,E
exp01,073,ctrl1,2021-03-12T12:10:00Z,302.7028794364204,E
exp01,073,ctrl1,2021-03-12T12:15:00Z,387.22852247516647,E
exp01,073,ctrl1,2021-03-12T12:20:00Z,396.3177042316401,E
exp01,073,ctrl1,2021-03-12T12:25:00Z,334.6716544636559,E
exp01,073,ctrl1,2021-03-12T12:30:00Z,420.26073773267115,E
exp01,073,ctrl1,2021-03-12T12:35:00Z,556.7971440050071,E
exp01,073,ctrl1,2021-03-12T12:40:00Z,282.5264403844532,E
exp01,073,ctrl1,2021-03-12T12:45:00Z,280.2573379368913,E
exp01,073,ctrl1,2021-03-12T12:50:00Z,325.10492017919057,E
exp01,073,ctrl1,2021-03-12T12:55:00Z,434.2556479495675,E
exp01,073,ctrl1,2021-03-12T13:00:00Z,694.0315374767512,E
exp01,073,ctrl1,2021-03-12T13:05:00Z,424.37656665078936,E
exp01,073,ctrl1,2021-03-12T13:10:00Z,457.5129676488028,E
exp01,073,ctrl1,2021-03-10T19:02:00Z,720.154312694086,E
exp01,073,ctrl1,2021-03-10T19:07:00Z,604.0960684785928,E
exp01,073,ctrl1,2021-03-10T19:12:00Z,514.3491730797195,E
exp01,073,ctrl1,2021-03-10T19:17:00Z,276.20276500849275,E
exp01,073,ctrl1,2021-03-10T19:22:00Z,369.4311301022045,E
exp01,073,ctrl1,2021-03-10T19:27:00Z,1079.0041757382355,E
exp01,073,ctrl1,2021-03-10T19:32:00Z,2961.4234480796576,E
exp01,073,ctrl1,2021-03-10T19:37:00Z,203.7522716051819,E
exp01,073,ctrl1,2021-03-10T19:42:00Z,562.6248975423117,E
exp01,073,ctrl1,2021-03-10T19:47:00Z,3515.6412812646327,E
exp01,073,ctrl1,2021-03-10T19:52:00Z,4527.480003733098,E
exp01,073,ctrl1,2021-03-10T19:57:00Z,2820.0699907361504,E
exp01,073,ctrl1,2021-03-10T20:02:00Z,242.97020476691955,E
exp01,073,ctrl1,2021-03-10T20:07:00Z,201.71581053455716,E
exp01,073,ctrl1,2021-03-10T20:12:00Z,2576.6206106746117,E
exp01,073,ctrl1,2021-03-10T20:17:00Z,3324.2899183473924,E
exp01,073,ctrl1,2021-03-10T20:22:00Z,3223.1502007661857,E
exp01,073,ctrl1,2021-03-10T20:27:00Z,6062.568987216169,E
exp01,073,ctrl1,2021-03-10T20:32:00Z,4799.1896706443,E
exp01,073,ctrl1,2021-03-10T20:37:00Z,5214.8225959814035,E
exp01,073,ctrl1,2021-03-10T20:42:00Z,5362.628901117098,E
exp01,073,ctrl1,2021-03-10T20:47:00Z,4684.205046519335,E
exp01,073,ctrl1,2021-03-10T20:52:00Z,3900.342690527066,E
exp01,073,ctrl1,2021-03-10T20:57:00Z,3614.4967332506394,E
exp01,073,ctrl1,2021-03-10T21:02:00Z,3059.1366477357656,E
exp01,073,ctrl1,2021-03-10T21:07:00Z,2837.877046372727,E
exp01,073,ctrl1,2021-03-10T21:12:00Z,422.08914636434434,E
exp01,073,ctrl1,2021-03-10T21:17:00Z,741.9222524033142,E
exp01,073,ctrl1,2021-03-10T21:22:00Z,3535.5653415646575,E
exp01,073,ctrl1,2021-03-10T21:27:00Z,4047.570970139918,E
exp01,073,ctrl1,2021-03-10T21:32:00Z,5593.507403865274,E
exp01,073,ctrl1,2021-03-10T21:37:00Z,6236.8377100910775,E
exp01,073,ctrl1,2021-03-10T21:42:00Z,7411.387906041891,E
exp01,073,ctrl1,2021-03-10T21:47:00Z,8467.034609971577,E
exp01,073,ctrl1,2021-03-10T21:52:00Z,4834.8626561785695,E
exp01,073,ctrl1,2021-03-10T21:57:00Z,7538.869425493222,E
exp01,073,ctrl1,2021-03-10T22:02:00Z,5004.610223699701,E
exp01,073,ctrl1,2021-03-10T22:07:00Z,8319.437877197965,E
exp01,073,ctrl1,2021-03-10T22:12:00Z,8160.435865617014,E
exp01,073,ctrl1,2021-03-10T22:17:00Z,5311.909021778802,E
exp01,073,ctrl1,2021-03-10T22:22:00Z,3593.7130668136924,E
exp01,073,ctrl1,2021-03-10T22:27:00Z,6633.687381768085,E
exp01,073,ctrl1,2021-03-10T22:32:00Z,3901.060104194428,E
exp01,073,ctrl1,2021-03-10T22:37:00Z,2948.3499679164343,E
exp01,073,ctrl1,2021-03-10T22:42:00Z,3465.6755648121516,E
exp01,073,ctrl1,2021-03-10T22:47:00Z,631.6711353851894,E
exp01,073,ctrl1,2021-03-10T22:52:00Z,674.0366384532467,E
exp01,073,ctrl1,2021-03-10T22:57:00Z,1303.1274322044208,E
exp01,073,ctrl1,2021-03-10T23:02:00Z,5383.893803772938,E
exp01,073,ctrl1,2021-03-10T23:07:00Z,5161.152713765495,E
exp01,073,ctrl1,2021-03-10T23:12:00Z,6840.19625541394,E
exp01,073,ctrl1,2021-03-10T23:17:00Z,9285.438582103892,E
exp01,073,ctrl1,2021-03-10T23:22:00Z,9873.962390555896,E
exp01,073,ctrl1,2021-03-10T23:27:00Z,7287.766318314527,E
exp01,073,ctrl1,2021-03-10T23:32:00Z,6377.986730604986,E
exp01,073,ctrl1,2021-03-10T23:37:00Z,11532.14545573206,E
exp01,073,ctrl1,2021-03-10T23:42:00Z,6131.421942351174,E
exp01,073,ctrl1,2021-03-10T23:47:00Z,5239.015197603431,E
exp01,073,ctrl1,2021-03-10T23:52:00Z,3482.616254287193,E
exp01,073,ctrl1,2021-03-10T23:57:00Z,3469.29209496709,E
exp01,073,ctrl1,2021-03-11T00:02:00Z,4210.020007851687,E
exp01,073,ctrl1,2021-03-11T00:07:00Z,5988.921972110083,E
exp01,073,ctrl1,2021-03-11T00:12:00Z,6893.472667002482,E
exp01,073,ctrl1,2021-03-11T00:17:00Z,6884.843953611896,E
exp01,073,ctrl1,2021-03-11T00:22:00Z,3743.7960640916913,E
exp01,073,ctrl1,2021-03-11T00:27:00Z,1515.9711529572735,E
exp01,073,ctrl1,2021-03-11T00:32:00Z,300.9564054219322,E
exp01,073,ctrl1,2021-03-11T00:37:00Z,146.82018190538108,E
exp01,073,ctrl1,2021-03-11T00:42:00Z,242.8682696206652,E
exp01,073,ctrl1,2021-03-11T00:47:00Z,135.44953721709942,E
exp01,073,ctrl1,2021-03-11T00:52:00Z,1781.3139292751853,E
exp01,073,ctrl1,2021-03-11T00:57:00Z,2707.7907442223127,E
exp01,073,ctrl1,2021-03-11T01:02:00Z,361.73400771787664,E
exp01,073,ctrl1,2021-03-11T01:07:00Z,1916.0981799088463,E
exp01,073,ctrl1,2021-03-11T01:12:00Z,211.39956554805485,E
exp01,073,ctrl1,2021-03-11T01:17:00Z,566.8929979449239,E
exp01,073,ctrl1,2021-03-11T01:22:00Z,545.4961476805656,E
exp01,073,ctrl1,2021-03-11T01:27:00Z,3438.610901344424,E
exp01,073,ctrl1,2021-03-11T01:32:00Z,6025.088424166705,E
exp01,073,ctrl1,2021-03-11T01:37:00Z,3852.375587706456,E
exp01,073,ctrl1,2021-03-11T01:42:00Z,6763.773873356899,E
exp01,073,ctrl1,2021-03-11T01:47:00Z,2996.9578584899964,E
exp01,073,ctrl1,2021-03-11T01:52:00Z,1825.8616390222576,E
exp01,073,ctrl1,2021-03-11T01:57:00Z,3728.048542446191,E
exp01,073,ctrl1,2021-03-11T02:02:00Z,3371.9834257432126,E
exp01,073,ctrl1,2021-03-11T02:07:00Z,6217.4898606240495,E
exp01,073,ctrl1,2021-03-11T02:12:00Z,6477.955637906432,E
exp01,073,ctrl1,2021-03-11T02:17:00Z,7415.224722371784,E
exp01,073,ctrl1,2021-03-11T02:22:00Z,4302.399810789093,E
exp01,073,ctrl1,2021-03-11T02:27:00Z,2894.580765993388,E
exp01,073,ctrl1,2021-03-11T02:32:00Z,739.8904604491673,E
exp01,073,ctrl1,2021-03-11T02:37:00Z,556.7543335007786,E
exp01,073,ctrl1,2021-03-11T02:42:00Z,507.0294946375428,E
exp01,073,ctrl1,2021-03-11T02:47:00Z,478.9622784390409,E
exp01,073,ctrl1,2021-03-11T02:52:00Z,2110.811201871988,E
exp01,073,ctrl1,2021-03-11T02:57:00Z,161.4355721207657,E
exp01,073,ctrl1,2021-03-11T03:02:00Z,1286.1954016844445,E
exp01,073,ctrl1,2021-03-11T03:07:00Z,210.79857974328303,E
exp01,073,ctrl1,2021-03-11T03:12:00Z,168.41539287850435,E
exp01,073,ctrl1,2021-03-11T03:17:00Z,3017.7215002822945,E
exp01,073,ctrl1,2021-03-11T03:22:00Z,3241.956946709226,E
exp01,073,ctrl1,2021-03-11T03:27:00Z,2342.090513534061,E
exp01,073,ctrl1,2021-03-11T03:32:00Z,449.674803642171,E
exp01,073,ctrl1,2021-03-11T03:37:00Z,358.99785901951503,E
exp01,073,ctrl1,2021-03-11T03:42:00Z,657.2674122973883,E
exp01,073,ctrl1,2021-03-11T03:47:00Z,709.3053442068853,E
exp01,073,ctrl1,2021-03-11T03:52:00Z,3578.843922054265,E
exp01,073,ctrl1,2021-03-11T03:57:00Z,3633.8539724365337,E
exp01,073,ctrl1,2021-03-11T04:02:00Z,826.0058644204395,E
exp01,073,ctrl1,2021-03-11T04:07:00Z,3358.15638132638,E
exp01,073,ctrl1,2021-03-11T04:12:00Z,3349.159773978433,E
exp01,073,ctrl1,2021-03-11T04:17:00Z,1461.1766827774452,E
exp01,073,ctrl1,2021-03-11T04:22:00Z,349.8048367177116,E
exp01,073,ctrl1,2021-03-11T04:27:00Z,461.99450515192456,E
exp01,073,ctrl1,2021-03-11T04:32:00Z,344.1227005905137,E
exp01,073,ctrl1,2021-03-11T04:37:00Z,250.611137369014,E
exp01,073,ctrl1,2021-03-11T04:42:00Z,1826.9498003913775,E
exp01,073,ctrl1,2021-03-11T04:47:00Z,323.5806063386172,E
exp01,073,ctrl1,2021-03-11T04:52:00Z,467.1230550918518,E
exp01,073,ctrl1,2021-03-11T04:57:00Z,995.2073413403688,E
exp01,073,ctrl1,2021-03-11T05:02:00Z,1915.186217638999,E
exp01,073,ctrl1,2021-03-11T05:07:00Z,2986.279920665285,E
exp01,073,ctrl1,2021-03-11T05:12:00Z,1990.0466686575176,E
exp01,073,ctrl1,2021-03-11T05:17:00Z,2792.023410685485,E
exp01,073,ctrl1,2021-03-11T05:22:00Z,5205.4334540955715,E
exp01,073,ctrl1,2021-03-11T05:27:00Z,5519.199167515656,E
exp01,073,ctrl1,2021-03-11T05:32:00Z,5516.63269155465,E
exp01,073,ctrl1,2021-03-11T05:37:00Z,7332.811357174447,E
exp01,073,ctrl1,2021-03-11T05:42:00Z,5286.768750287262,E
exp01,073,ctrl1,2021-03-11T05:47:00Z,7993.6396801399105,E
exp01,073,ctrl1,2021-03-11T05:52:00Z,5137.364086294479,E
exp01,073,ctrl1,2021-03-11T05:57:00Z,3541.738179498433,E
exp01,073,ctrl1,2021-03-11T06:02:00Z,1762.4531025402566,E
exp01,073,ctrl1,2021-03-11T06:07:00Z,4123.61767863698,E
exp01,073,ctrl1,2021-03-11T06:12:00Z,4515.488973042041,E
exp01,073,ctrl1,2021-03-11T06:17:00Z,7389.0368670808575,E
exp01,073,ctrl1,2021-03-11T06:22:00Z,8174.772291108558,E
exp01,073,ctrl1,2021-03-11T06:27:00Z,6064.4593044574285,E
exp01,073,ctrl1,2021-03-11T06:32:00Z,8947.22420995108,E
exp01,073,ctrl1,2021-03-11T06:37:00Z,7070.9219678133195,E
exp01,073,ctrl1,2021-03-11T06:42:00Z,2851.83845511598,E
exp01,073,ctrl1,2021-03-11T06:47:00Z,2621.38343427484,E
exp01,073,ctrl1,2021-03-11T06:52:00Z,587.3262320012354,E
exp01,073,ctrl1,2021-03-11T06:57:00Z,286.94584043724694,E
exp01,073,ctrl1,2021-03-11T18:57:00Z,3619.736132045891,E
exp01,073,ctrl1,2021-03-11T19:02:00Z,3655.832375696845,E
exp01,073,ctrl1,2021-03-11T19:07:00Z,2903.158253095061,E
exp01,073,ctrl1,2021-03-11T19:12:00Z,4429.1114040616985,E
exp01,073,ctrl1,2021-03-11T19:17:00Z,3528.887463612215,E
exp01,073,ctrl1,2021-03-11T19:22:00Z,5953.556511710768,E
exp01,073,ctrl1,2021-03-11T19:27:00Z,3485.4272203707396,E
exp01,073,ctrl1,2021-03-11T19:32:00Z,6086.153284678623,E
exp01,073,ctrl1,2021-03-11T19:37:00Z,2910.034168668152,E
exp01,073,ctrl1,2021-03-11T19:42:00Z,3812.341743527552,E
exp01,073,ctrl1,2021-03-11T19:47:00Z,3073.831660601536,E
exp01,073,ctrl1,2021-03-11T19:52:00Z,847.4388865440397,E
exp01,073,ctrl1,2021-03-11T19:57:00Z,214.0146904011922,E
exp01,073,ctrl1,2021-03-11T20:02:00Z,923.9938012217798,E
exp01,073,ctrl1,2021-03-11T20:07:00Z,3013.4873886803744,E
exp01,073,ctrl1,2021-03-11T20:12:00Z,3191.165104173184,E
exp01,073,ctrl1,2021-03-11T20:17:00Z,4718.182742055,E
exp01,073,ctrl1,2021-03-11T20:22:00Z,5801.71180119946,E
exp01,073,ctrl1,2021-03-11T20:27:00Z,3896.5429714209263,E
exp01,073,ctrl1,2021-03-11T20:32:00Z,5271.329122953768,E
exp01,073,ctrl1,2021-03-11T20:37:00Z,4861.260128648883,E
exp01,073,ctrl1,2021-03-11T20:42:00Z,6011.347925327625,E
exp01,073,ctrl1,2021-03-11T20:47:00Z,7137.830468081552,E
exp01,073,ctrl1,2021-03-11T20:52:00Z,5538.590349046201,E
exp01,073,ctrl1,2021-03-11T20:57:00Z,5281.8830442968465,E
exp01,073,ctrl1,2021-03-11T21:02:00Z,6056.9864172069,E
exp01,073,ctrl1,2021-03-11T21:07:00Z,3164.422369774155,E
exp01,073,ctrl1,2021-03-11T21:12:00Z,7689.315686107129,E
exp01,073,ctrl1,2021-03-11T21:17:00Z,3370.8608052899963,E
exp01,073,ctrl1,2021-03-11T21:22:00Z,5281.54217531832,E
exp01,073,ctrl1,2021-03-11T21:27:00Z,3491.7251348650448,E
exp01,073,ctrl1,2021-03-11T21:32:00Z,5120.900932420737,E
exp01,073,ctrl1,2021-03-11T21:37:00Z,5904.354635951124,E
exp01,073,ctrl1,2021-03-11T21:42:00Z,5902.154765008388,E
exp01,073,ctrl1,2021-03-11T21:47:00Z,2739.580692164473,E
exp01,073,ctrl1,2021-03-11T21:52:00Z,274.70174113306103,E
exp01,073,ctrl1,2021-03-11T21:57:00Z,2333.227050936729,E
exp01,073,ctrl1,2021-03-11T22:02:00Z,543.1929532059239,E
exp01,073,ctrl1,2021-03-11T22:07:00Z,600.0020203129803,E
exp01,073,ctrl1,2021-03-11T22:12:00Z,211.2886744990541,E
exp01,073,ctrl1,2021-03-11T22:17:00Z,247.65685157853025,E
exp01,073,ctrl1,2021-03-11T22:22:00Z,293.29730617337117,E
exp01,073,ctrl1,2021-03-11T22:27:00Z,2444.5033633073663,E
exp01,073,ctrl1,2021-03-11T22:32:00Z,2018.2109921939316,E
exp01,073,ctrl1,2021-03-11T22:37:00Z,6406.365453065279,E
exp01,073,ctrl1,2021-03-11T22:42:00Z,5578.625409568231,E
exp01,073,ctrl1,2021-03-11T22:47:00Z,3730.3732614354662,E
exp01,073,ctrl1,2021-03-11T22:52:00Z,7284.721028354301,E
exp01,073,ctrl1,2021-03-11T22:57:00Z,832.2204240064746,E
exp01,073,ctrl1,2021-03-11T23:02:00Z,4137.0774806727,E
exp01,073,ctrl1,2021-03-11T23:07:00Z,6230.2996391651,E
exp01,073,ctrl1,2021-03-11T23:12:00Z,7440.192013209646,E
exp01,073,ctrl1,2021-03-11T23:17:00Z,568.9847571562588,E
exp01,073,ctrl1,2021-03-11T23:22:00Z,3474.76498623032,E
exp01,073,ctrl1,2021-03-11T23:27:00Z,5175.8293676185795,E
exp01,073,ctrl1,2021-03-11T23:32:00Z,5153.366003984113,E
exp01,073,ctrl1,2021-03-11T23:37:00Z,6730.930434862224,E
exp01,073,ctrl1,2021-03-11T23:42:00Z,4115.963402604941,E
exp01,073,ctrl1,2021-03-11T23:47:00Z,3796.2792838718824,E
exp01,073,ctrl1,2021-03-11T23:52:00Z,3457.2899824878637,E
exp01,073,ctrl1,2021-03-11T23:57:00Z,8964.930623856484,E
exp01,073,ctrl1,2021-03-12T00:02:00Z,4348.30739135593,E
exp01,073,ctrl1,2021-03-12T00:07:00Z,3110.471707550531,E
exp01,073,ctrl1,2021-03-12T00:12:00Z,1093.1945116634456,E
exp01,073,ctrl1,2021-03-12T00:17:00Z,1963.1463491868308,E
exp01,073,ctrl1,2021-03-12T00:22:00Z,6331.648576662686,E
exp01,073,ctrl1,2021-03-12T00:27:00Z,4606.618446153832,E
exp01,073,ctrl1,2021-03-12T00:32:00Z,6922.193921506236,E
exp01,073,ctrl1,2021-03-12T00:37:00Z,2855.2655657182154,E
exp01,073,ctrl1,2021-03-12T00:42:00Z,1369.5118794423174,E
exp01,073,ctrl1,2021-03-12T00:47:00Z,562.7797104537682,E
exp01,073,ctrl1,2021-03-12T00:52:00Z,1417.8485468991776,E
exp01,073,ctrl1,2021-03-12T00:57:00Z,802.2671730438426,E
exp01,073,ctrl1,2021-03-12T01:02:00Z,802.1915911519122,E
exp01,073,ctrl1,2021-03-12T01:07:00Z,1232.9834405519723,E
exp01,073,ctrl1,2021-03-12T01:12:00Z,1696.1792904708182,E
exp01,073,ctrl1,2021-03-12T01:17:00Z,808.4559433745641,E
exp01,073,ctrl1,2021-03-12T01:22:00Z,877.4065242654294,E
exp01,073,ctrl1,2021-03-12T01:27:00Z,2531.7021895652297,E
exp01,073,ctrl1,2021-03-12T01:32:00Z,3843.351103340799,E
exp01,073,ctrl1,2021-03-12T01:37:00Z,4954.6191314206435,E
exp01,073,ctrl1,2021-03-12T01:42:00Z,6340.866761088073,E
exp01,073,ctrl1,2021-03-12T01:47:00Z,5076.373140334247,E
exp01,073,ctrl1,2021-03-12T01:52:00Z,6768.232053420013,E
exp01,073,ctrl1,2021-03-12T01:57:00Z,4693.082898554158,E
exp01,073,ctrl1,2021-03-12T02:02:00Z,4186.347352599971,E
exp01,073,ctrl1,2021-03-12T02:07:00Z,7139.587243357343,E
exp01,073,ctrl1,2021-03-12T02:12:00Z,10988.821195687728,E
exp01,073,ctrl1,2021-03-12T02:17:00Z,10060.934822208124,E
exp01,073,ctrl1,2021-03-12T02:22:00Z,4806.2722286866765,E
exp01,073,ctrl1,2021-03-12T02:27:00Z,4723.098436990851,E
exp01,073,ctrl1,2021-03-12T02:32:00Z,2866.3275424174076,E
exp01,073,ctrl1,2021-03-12T02:37:00Z,2786.5489117603015,E
exp01,073,ctrl1,2021-03-12T02:42:00Z,364.65080799468967,E
exp01,073,ctrl1,2021-03-12T02:47:00Z,112.18066755665998,E
exp01,073,ctrl1,2021-03-12T02:52:00Z,255.5264745466126,E
exp01,073,ctrl1,2021-03-12T02:57:00Z,406.0548319565046,E
exp01,073,ctrl1,2021-03-12T03:02:00Z,768.6523669184471,E
exp01,073,ctrl1,2021-03-12T03:07:00Z,197.6240079087935,E
exp01,073,ctrl1,2021-03-12T03:12:00Z,2039.0869138283383,E
exp01,073,ctrl1,2021-03-12T03:17:00Z,1246.4739716976603,E
exp01,073,ctrl1,2021-03-12T03:22:00Z,1229.8338978354122,E
exp01,073,ctrl1,2021-03-12T03:27:00Z,746.2843098235834,E
exp01,073,ctrl1,2021-03-12T03:32:00Z,1651.9873703233245,E
exp01,073,ctrl1,2021-03-12T03:37:00Z,1495.7002075340267,E
exp01,073,ctrl1,2021-03-12T03:42:00Z,226.965204919831,E
exp01,073,ctrl1,2021-03-12T03:47:00Z,1182.6294784600332,E
exp01,073,ctrl1,2021-03-12T03:52:00Z,394.40874451497194,E
exp01,073,ctrl1,2021-03-12T03:57:00Z,1195.688629209966,E
exp01,073,ctrl1,2021-03-12T04:02:00Z,475.7538381322025,E
exp01,073,ctrl1,2021-03-12T04:07:00Z,706.4335564490982,E
exp01,073,ctrl1,2021-03-12T04:12:00Z,2793.057923434257,E
exp01,073,ctrl1,2021-03-12T04:17:00Z,3782.1030763183367,E
exp01,073,ctrl1,2021-03-12T04:22:00Z,5771.841185081022,E
exp01,073,ctrl1,2021-03-12T04:27:00Z,1949.264411248499,E
exp01,073,ctrl1,2021-03-12T04:32:00Z,911.8344369341618,E
exp01,073,ctrl1,2021-03-12T04:37:00Z,483.7643303371044,E
exp01,073,ctrl1,2021-03-12T04:42:00Z,361.05432665600983,E
exp01,073,ctrl1,2021-03-12T04:47:00Z,938.3450913029716,E
exp01,073,ctrl1,2021-03-12T04:52:00Z,333.26541511229817,E
exp01,073,ctrl1,2021-03-12T04:57:00Z,793.9009468873838,E
exp01,073,ctrl1,2021-03-12T05:02:00Z,600.1803298222261,E
exp01,073,ctrl1,2021-03-12T05:07:00Z,2873.0510377987307,E
exp01,073,ctrl1,2021-03-12T05:12:00Z,4872.399936591084,E
exp01,073,ctrl1,2021-03-12T05:17:00Z,7520.153675472033,E
exp01,073,ctrl1,2021-03-12T05:22:00Z,5206.95427587974,E
